m_res,m_mut
0.017829441853695713,0.017829441853695713
,0.0
0.017446197670636113,0.02040816326530612
0.013979308184273948,0.04081632653061224
0.010790122653001605,0.061224489795918366
0.008127134036632191,0.08163265306122448
0.005980149417645733,0.1020408163265306
0.004295852252630247,0.12244897959183673
0.0030096377780816095,0.14285714285714285
0.0020549530798513764,0.16326530612244897
0.00136741153779562,0.18367346938775508
0.0008875178122675868,0.2040816326530612
0.000562858964537896,0.22448979591836732
0.00034965912742844854,0.24489795918367346
0.00021338454494276908,0.26530612244897955
0.00012829851310119282,0.2857142857142857
7.620557508720382e-05,0.3061224489795918
4.4818584623627216e-05,0.32653061224489793
2.6148972416751516e-05,0.3469387755102041
1.5157569958819525e-05,0.36734693877551017
8.73974194901826e-06,0.3877551020408163
5.017278197394419e-06,0.4081632653061224
2.8698568746876848e-06,0.42857142857142855
1.6365583381332895e-06,0.44897959183673464
9.308681811866936e-07,0.4693877551020408
5.283203952872618e-07,0.4897959183673469
2.9929208925507077e-07,0.5102040816326531
1.6927532491851734e-07,0.5306122448979591
9.560598136450688e-08,0.5510204081632653
5.393194235270632e-08,0.5714285714285714
3.039082166867405e-08,0.5918367346938775
1.710939876528682e-08,0.6122448979591836
9.62366980098246e-09,0.6326530612244897
5.40929243209109e-09,0.6530612244897959
3.03836166742325e-09,0.673469387755102
1.7055836146996285e-09,0.6938775510204082
9.56918028381177e-10,0.7142857142857142
5.366198606732001e-10,0.7346938775510203
3.008954858032141e-10,0.7551020408163265
1.687329050758645e-10,0.7755102040816326
9.412775433456612e-11,0.7959183673469387
5.294381892900864e-11,0.8163265306122448
2.97214029963209e-11,0.836734693877551
1.656088292957165e-11,0.8571428571428571
9.707429003555064e-12,0.8775510204081632
5.3495931335772626e-12,0.8979591836734693
3.34100094120852e-12,0.9183673469387754
1.7076227033230451e-12,0.9387755102040816
1.7447449360417851e-12,0.9591836734693877
1.781867168760462e-12,0.9795918367346939
0.05858384658552126,0.00017829441853695714
0.05521183530488053,0.00021264008676447562
0.05194908094170353,0.00025360191794131443
0.04879839459079048,0.00030245441375665206
0.04576276368544021,0.00036071758898151946
0.04284529286461875,0.00043020426577517184
0.04004920983692422,0.0005130764785097198
0.037377997149942555,0.0006119127441137699
0.03483572245608203,0.0007297882910096231
0.03242763108192703,0.000870370742917106
0.030161016550389684,0.001038034234665578
0.028046276274543407,0.0012379955106560558
0.02609788106745286,0.0014764762405917306
0.024334764018527407,0.001760896602829071
0.02277946015750811,0.0021001061585740563
0.021455376841085477,0.002504659200429384
0.02038202706168049,0.0029871431425900225
0.019568909735583624,0.003562570170342091
0.019009606915252924,0.004248844334793632
0.018678004998945258,0.005067318626196899
0.01852805928958572,0.006043459358849213
0.018497593793513352,0.007207638539491943
0.018515822922728613,0.008596078873253457
0.018513416041840838,0.010251980810403256
0.01843244778451695,0.012226866701270397
0.01823243585049947,0.014582183881863362
0.01789006985416746,0.01739121656919526
0.01739401203625288,0.020741366053738382
0.016738766880120597,0.024736870135766365
0.01592075996727082,0.029502046419140233
0.014937275214087985,0.03518516037559092
0.013787537189623323,0.04196303853189222
0.012475284753490202,0.05004657031635019
0.011012458361586592,0.059687269751112625
0.009423563464959797,0.07118510115323921
0.00775009528744728,0.08489781233631373
0.006054135378729904,0.10125206570931403
0.004419465410905055,0.12075671360989981
0.0029470311448835658,0.14401863092578815
0.0017398094675462133,0.17176159762630355
0.0008728068915854555,0.20484881872222777
0.0003545830738600238,0.2443097823483796
0.00011116910910433763,0.2913722916413186
2.5761391513240975e-05,0.34750066706396343
4.226599808384442e-06,0.4144413078184938
4.664136269606386e-07,0.49427702996232725
3.246279686166197e-08,0.5894918719235771
1.3155883943104947e-09,0.7030483837989582
2.8230513252296376e-11,0.838479805242176
